Dataset	ScanNumber	Collision Mode	ParentIonMZ	BasePeakIntensity	BasePeakMZ	ReporterIonIntensityMax	Ion_126.128	Ion_127.125	Ion_127.131	Ion_128.128	Ion_128.134	Ion_129.131	Ion_129.138	Ion_130.135	Ion_130.141	Ion_131.138	Weighted Avg Pct Intensity Correction
485810	32731	hcd	851.71	261146.03	851.4518	164270.22	78156.88	16736.1	164270.22	15335.02	70608.95	30623.29	79508.28	20185.92	36175.52	29408.79	0
485810	32732	hcd	689.75	1729917.25	689.4152	1087983.25	1070554	429210.56	292243.22	486336.16	485612.41	1087983.25	202065.95	486191.06	275746.41	576650.81	0
485810	32733	hcd	705.94	1266234.12	705.9453	704206.94	704206.94	406748.53	233357.28	431742.47	446113.03	700840.75	126733.86	441795.5	242895.36	524486	0
485810	32734	hcd	577.59	500716.88	376.2767	338809.41	210145.69	80608.07	154893.89	73395.62	338809.41	106049.81	87881.31	91153.97	77041.68	120562.92	0
485810	32735	hcd	700.4	931997.62	700.3987	824988.25	595387.62	158453.39	380686.94	245141.95	254267.14	824988.25	147774.23	220211.3	231415.31	298194.41	0
485810	32736	hcd	1032.57	156746.7	376.2765	120130.52	86574.86	14221.97	55042.2	16564.17	55709.04	120130.52	23076.37	22094.88	31823.24	28924.73	0
485810	32737	hcd	961.14	166181.02	742.8637	92387.22	63499.99	30549.07	42516.41	30075.37	90837.2	92387.22	18531.04	38859.61	36583.89	52437.32	0
485810	32738	hcd	506.82	787486.44	603.4084	140527.66	138393.14	106606.55	93551.52	130341.3	63621.75	127437.27	72556.16	112229.99	62018.64	140527.66	0
485810	32740	hcd	525.09	535903.69	120.0813	171207.08	110983.66	49161.25	171207.08	73619.8	85851.16	37081.58	162150.44	84019.59	48591.25	97385.29	0
485810	32741	hcd	437.58	117021.58	120.0812	24858.91	15522.1	13722.84	18328.49	17232.7	13603.55	10092.7	24858.91	16207.34	9761.49	21766.87	0
485810	32742	hcd	665.11	1102824.12	248.1813	583580.5	305826.75	131985.94	583580.5	159135.05	317269.56	122186.62	498571.06	149529.94	171599.69	225729.03	0
485810	32743	hcd	606.85	13501748	473.3291	1915971.62	1141267.25	667977.94	269429.5	694513.06	744682.69	1915971.62	300907.88	686968.12	519332.78	995027.06	0
485810	32744	hcd	652.36	6819315	652.3554	3012014.5	2174753.25	2238322.25	818885.19	2793243.5	557342.75	1190659.12	664232.06	2400464.75	464066.88	3012014.5	0
485810	32745	hcd	662.55	2030045.25	661.9143	778909.88	578946.44	137671.97	226979.86	149358.3	231228.39	778909.88	165951.05	121166.63	217949.56	205822.12	0
485810	32746	hcd	779.77	732819.62	723.8891	402207.94	402207.94	162954.66	157106.98	166788.91	221724.39	352037.53	76632.66	163041.3	129319.43	224176.7	0
485810	32747	hcd	792.68	554542.38	248.1813	108749.55	91680.02	38294.31	84878.8	46690.27	76271.14	108749.55	33460.72	43625.02	44686.56	72249.82	0
485810	32748	hcd	797.23	989069.81	263.1395	110412.7	110412.7	43041.13	104718.1	50105.59	68562.84	62279.05	76521.93	55711.51	61985.36	76553.32	0
485810	32749	hcd	613.08	1185259.25	613.3909	493294.69	493294.69	97759.18	159012.84	132170.56	114391.57	210312.12	57867.94	105589.09	111312.84	155859.64	0
485810	32750	hcd	423.76	360280.62	133.0863	19708.94	10545.21	11294.98	12175.68	15712.02	6010.69	8966.98	9429.7	12982.08	6946.1	19708.94	0
485810	32751	hcd	874.01	363453.94	873.5067	152668.42	152668.42	45311.18	103032.08	67837.45	78450.44	146645.66	39559.11	66646.3	53508.19	84122.96	0
485810	32753	hcd	954.05	244004.56	953.5417	217106.89	217106.89	32957.66	64315.54	32622.62	92780.31	165563.52	31551.83	42132.78	41731.7	49115.68	0
485810	32754	hcd	595.69	272490	230.1708	252772.5	252772.5	140984.34	181722.61	173994.19	140856.3	157343.31	98687.89	167426.62	98796.4	205545.81	0
485810	32755	hcd	646.41	2775050	646.4066	809123.62	345290.75	567512.5	429658.88	548391.75	724491.25	567544.38	263259.69	531705.5	389645.81	809123.62	0
485810	32756	hcd	565.01	2101430	133.0863	244797.62	163955.38	101840.04	129530.12	95157.25	244797.62	115213.45	88105.15	112506.41	105907.91	162156.95	0
485810	32757	hcd	570.69	1721025.12	133.0863	719631.12	215365.41	87243.03	719631.12	120078.26	200070.72	160497.61	252713.23	130079.8	132697.78	162040.89	0
485810	32758	hcd	771.42	592866	248.1813	458984.25	178698.23	310334.69	95053.34	379701.34	65099.46	458984.25	78786.54	318275.25	123319.6	391312.97	0
485810	32759	hcd	492.54	705342.25	120.0812	141524.38	113873.34	77016.42	79280.25	89543.91	68994.98	141524.38	34303.73	89594.05	49891.29	105779.47	0
485810	32760	hcd	503.83	768128	503.3106	174846.62	77387.29	140639.33	55424.97	124547.79	166964.44	99915.48	55862.35	111269.68	125271.19	174846.62	0
485810	32761	hcd	428.27	906174.94	133.0863	33963.19	22512.88	24839.9	11181.55	29629.33	14209	19899.08	7630.79	29762.7	9655.09	33963.19	0
485810	32762	hcd	830.45	704611.38	830.4511	290751.22	249743.67	213214.94	119829.46	260510.31	89349.47	259659.39	62021.57	217610.47	108911.51	290751.22	0
485810	32763	hcd	903.48	600818.25	701.4418	204698.31	125841.95	42050.78	123210.2	57493.18	109384.52	204698.31	39680.09	65828.73	81778.51	80461.03	0
485810	32764	hcd	539.29	463039.78	120.0813	165444.27	114487.19	119145.5	116425.48	149213.97	79064.52	104617.52	85789.8	127410.2	85297.16	165444.27	0
485810	32766	hcd	639.35	342281.69	248.1815	213304.12	213304.12	128333.58	150090.66	165728.36	119139.25	164236.78	90879.82	145310.95	92103.25	185385.66	0
485810	32767	hcd	768.45	348178.69	230.1708	210621.69	210621.69	94860.79	179466	146692.06	115700.16	154536.98	124412.98	123612.5	74615.96	172330.56	0
485810	32768	hcd	588.37	2447383.25	761.4778	1176382.5	607580.44	644773.81	785023.31	866288.88	358571.09	1176382.5	263296.62	734481.62	400666.38	1006810.62	0
485810	32769	hcd	581.71	1900097.25	133.0863	290731.56	290731.56	118468.58	138859.44	154775.55	93242.52	157874.67	60118.8	140999.02	78536.58	181555.33	0
485810	32770	hcd	576.03	3974567	133.0863	509360.38	410191.38	152296.19	256634.58	196888.84	191199.59	509360.38	103814.54	186977.73	137446.2	241247.23	0
485810	32771	hcd	489.32	2073981.12	489.3596	702756.88	602996.38	182538.55	702756.88	220117.77	554901.56	655937.25	159332.72	197999.17	411722.94	355344.62	0
485810	32772	hcd	763.98	3803970	248.1813	855699	321074.53	524876.81	597586.31	675891.06	179938.25	417396.34	348227.88	537486.25	324521.53	855699	0
485810	32773	hcd	432.27	649768.62	133.0863	103197.71	51784.05	92878.75	30461.7	87974.59	29104.94	67604.02	15386.42	78360.07	39835.88	103197.71	0
485810	32774	hcd	707.92	607735.12	230.1707	533991.5	381903.22	199462.78	398244.41	232773.34	323652.31	533991.5	234104.97	247725.33	252982.42	334226.84	0
485810	32775	hcd	517.57	599841.62	676.3592	237350.44	188187.83	174106.94	51206.62	166602	117975.16	237350.44	42984.21	155300.55	63690.31	219476.34	0
485810	32776	hcd	671.9	457874.28	126.1283	437058.47	437058.47	102524.88	169394.88	138381.42	94771.95	130404.57	61119	113875.02	83729.84	157999.73	0
485810	32777	hcd	816.69	479033.56	800.4447	192867.05	80290.12	24107.21	147884.75	42771.55	62082	35635.06	192867.05	41924.62	47676.59	55370.88	0
485810	32779	hcd	926.02	1280331.75	926.266	345623	345623	56478.55	105744.66	76314.98	84909.7	300674.62	53760.37	61268.69	76098.48	85287.62	0
485810	32780	hcd	864.04	150934.47	248.1813	134358.12	90230.45	40721.39	74234.8	32588.05	134358.12	69128.82	63559.62	44425.72	58457.75	62988.36	0
485810	32781	hcd	882.05	1333002.25	882.0468	578530.81	230203.78	131057.16	578530.81	229580.41	204053.56	303179.22	154238.16	164588.62	279680.19	234042	0
485810	32782	hcd	432.53	1119099.62	133.0863	90095.37	46856.82	69887.33	29990.88	85279.33	17732.27	56363.09	22959.01	65315.71	34009.3	90095.37	0
485810	32783	hcd	748.11	1600090.88	127.132	1574564.5	313957.47	207922.05	1574564.5	255370.95	280115.12	133377.95	1074912.38	127697.59	568835.69	293517.72	0
485810	32784	hcd	777.42	873553.5	777.4237	504843.66	295664.28	260513.53	139449.56	327630.41	213474.28	504843.66	60449.76	317425.97	96230.52	345312.53	0
485810	32785	hcd	718.13	1379375.5	717.4231	244498.08	158743.84	122923.02	244498.08	213396.52	104861.05	164557.02	92945.84	164132.03	94213.48	223031.14	0
485810	32786	hcd	703.05	428943.72	126.1283	408693	408693	132374.12	155975.22	168510.86	98714.09	224116.67	56481.2	143609.77	107380.45	201268.11	0
485810	32787	hcd	519.87	529280.12	519.8672	181988.94	147789.23	120683.62	144192.86	147792.5	117905.28	181988.94	60273.39	131867.77	82572.08	180257.61	0
485810	32788	hcd	787.41	1125494.88	786.5212	480337	480337	109293.68	188061.44	123592.7	227432.59	402007.28	73253.16	143365	145792.44	174457.94	0
485810	32789	hcd	866	1359045.25	694.3767	123261.79	100813.91	95896.7	123261.79	119403.7	56578.62	106924.45	30840.67	101545.74	46644.57	118939.73	0
485810	32790	hcd	512.97	243219.53	512.8524	136914.73	116303.37	54590.85	136914.73	59360.4	123224.42	97860.83	57125.32	75225.26	58512.66	99892.11	0
485810	32792	hcd	529.29	1253095.38	120.0812	460940.66	249695.67	60275.44	460940.66	71115.1	181037.83	67500.02	268133.19	70368.24	118835.91	112474.09	0
485810	32793	hcd	869.05	878548.5	869.4756	246819.42	135340.36	75231.37	39171.86	66601.8	66898.92	246819.42	46402.62	69781.22	57241.75	86497	0
485810	32795	hcd	660.4	910493.94	230.1707	604269.38	604269.38	362253.5	464158.94	428519.97	502170.72	506377.91	227284.53	369570.62	324620.88	521796.19	0
485810	32796	hcd	561.08	1343382.62	542.809	608852.75	273671	145686.66	608852.75	180380.39	141753.48	173003.38	346853.34	141605.89	262221.56	195435.59	0
485810	32797	hcd	543.74	1447403.25	110.0718	356546.91	304398.09	136628.81	353941.34	150996.78	356546.91	261127.94	86729.13	181550.39	90286.55	206335.47	0
485810	32798	hcd	436.53	694946.62	133.0863	26815.82	19921.19	20571.91	18276.13	21210.86	15927.94	12606.19	18423.89	20621.57	9449.49	26815.82	0
485810	32799	hcd	501.31	308537.84	110.0717	123490.8	84158.34	85040.41	81559.02	122102.91	70121.77	110305.84	43767.46	79763.87	52987.47	123490.8	0
485810	32801	hcd	799.22	247458.67	799.4375	40061.43	39687.25	29242.52	36176.36	36371.38	20660.33	32952.41	16480.12	35702.15	12301.9	40061.43	0
485810	32802	hcd	485.68	383035.72	473.3299	79298.17	61148.91	41213.71	24589.28	44947.47	37575	79298.17	18419.22	43383.85	29229.44	57979.25	0
485810	32803	hcd	756.75	410708.56	756.4307	276483.16	124992.38	175395.52	203806.41	242212.62	100093.8	123744.11	81123.32	199935.89	76298.9	276483.16	0
485810	32804	hcd	485.48	520667.84	473.3297	97173.2	62346.31	63430.13	19644.5	65812.05	33471.02	97173.2	18952.1	60299.22	34702.52	81454.73	0
485810	32805	hcd	554.31	274701.41	230.1707	243807.55	210995.88	169160.42	110327.29	189978.81	78597.66	120656.41	85512.66	184712.47	86972.48	243807.55	0
485810	32806	hcd	928.16	136107.73	928.5078	126759.45	93907.62	54015.51	46956.8	58584.77	30493.27	126759.45	22871.99	54759.05	37427	64135.6	0
485810	32808	hcd	825.45	177005.58	376.2768	132333	114181.66	58742.29	97449.89	65837.57	88236.48	132333	110840.85	64066.5	68000.16	88179.25	0
485810	32809	hcd	733.62	296632.16	248.1815	132726.33	127383.21	54534.74	100199.73	50444.79	132726.33	101582.15	58879.29	64061.54	59195.98	86372.33	0
485810	32810	hcd	669.92	1320236.75	669.9152	969846	807446.88	514111.44	285556.19	589565.75	189876.89	969846	121004.43	549498.56	248900.2	607433	0
485810	32811	hcd	792.2	1684666.88	792.4536	960673.69	229489.72	94576.98	662208.38	71474.59	960673.69	85244.77	311376.12	52637.65	94699.07	96985.66	0
485810	32812	hcd	701.82	1648357	701.8214	737344.81	737344.81	42152.3	281373.25	69164.68	89242.89	129844.88	83840.2	58168.5	98089.04	87594.05	0
485810	32813	hcd	600.36	1106804.62	547.0774	362400.38	362400.38	100141.66	170847.23	140496.06	106728.24	307068.12	61521.24	130099.32	80799.97	162110.88	0
485810	32814	hcd	675.16	364675.06	248.1814	134106.2	121886.14	64020.43	94245.12	82064.58	81800.26	134106.2	61823.04	62014.59	59590.12	87454.84	0
485810	32815	hcd	813.45	297069.62	814.4978	106000.6	69998.33	37419.95	106000.6	56379.27	62093.1	71982.56	67004.22	50321.59	36749.6	66193.11	0
485810	32816	hcd	451.79	152425.31	472.2982	63193.73	51726.98	35077.6	63193.73	36240.26	50891.74	51466.15	29426.57	35512.83	37050.32	51424.11	0
485810	32818	hcd	892.44	108514.09	136.0761	43519.05	33641.57	31910.61	28764.29	29064.88	23536.21	30771.31	17735.21	30507.05	18168.98	43519.05	0
485810	32819	hcd	505.03	563006.19	505.321	104071.5	88163.58	52700.55	79803.98	45290.46	104071.5	48762.73	66378.41	59179.73	45939.24	78668.83	0
485810	32820	hcd	720.09	1439915.75	126.1283	1373148	1373148	164476.58	1188110	253910.47	588324.5	1302543.62	333821.06	246169.22	536728.12	401569.22	0
485810	32821	hcd	440.79	1040864.69	133.0863	51913.54	35939.69	30866.75	34012.35	39589.63	26492.06	51913.54	16740.35	32357.36	26566.83	49327.14	0
485810	32822	hcd	474.28	1740139.25	473.3295	401238.69	401238.69	44483.84	136516.81	53719.93	92451.01	122918.61	23833.52	55895.55	73181.82	62275.23	0
485810	32823	hcd	594.14	976587.25	594.3846	218691.94	216027.77	105901.59	156720.98	115071.31	129195.05	218691.94	62556.42	124095.8	75899.91	162164.03	0
485810	32824	hcd	477.28	2871397.25	120.0812	568211.75	568211.75	151332.67	116049.05	170966.88	175112.42	485924	82861.06	178648.23	129287.5	219140.12	0
485810	32825	hcd	755.77	347549.19	755.7628	241059.75	106814.91	162861.19	130710.09	210458.75	87095.78	112946.89	70933.55	170571.97	66689.59	241059.75	0
485810	32826	hcd	646.16	633875.62	248.1815	218191.77	116163.4	87757.5	110749.65	89515.97	218191.77	99726.25	77448.71	100280.95	70367	120982.16	0
485810	32827	hcd	982.84	298279.62	547.3414	73123.23	71187.23	46807.55	14198	52829.48	21773.01	73123.23	9382.8	53554.48	17143.03	56140.06	0
485810	32828	hcd	765.42	3568125.25	248.1814	551053.44	274097.53	252379.64	316945.66	295697.03	254470.11	425224.78	148750.95	252462.95	259444.78	551053.44	0
485810	32829	hcd	980.54	213443.95	586.4144	116026.45	42559.1	23768.45	26230.89	23618.93	27900.85	116026.45	20547.52	27705.02	25222.13	30994.96	0
485810	32831	hcd	511.29	519560.62	120.0812	380812.41	365411.84	175331.62	149770.56	198187.69	150952.47	380812.41	72706.63	187657.59	117011.53	275062.69	0
485810	32833	hcd	819.48	500935.62	230.1708	330770.94	201146.62	133416.05	330770.94	172478.25	205181.05	187856.14	218795.3	152301.95	152896.89	238387.94	0
485810	32834	hcd	634.17	33886416	627.4039	18519314	659889.81	2189740.5	12576355	1702177.75	18519314	606158.88	5695692.5	112838.38	664499.62	124436.73	0
485810	32835	hcd	709.05	374930.09	248.1815	292746.19	292746.19	141014.3	202568.52	180938.23	166472.92	186191.2	124169.66	176298.38	118147.83	221819.03	0
485810	32836	hcd	723.92	653696.5	230.1708	594179.38	304755.31	392634.06	350888.62	527009.69	217054.75	470081.09	174802.41	503808.72	188662.42	594179.38	0
485810	32837	hcd	556.67	496801.09	120.0812	262681.16	252672.17	159198.72	156996.34	166180.39	190447.7	262681.16	71555.37	168027.45	117683.38	217095.41	0
485810	32838	hcd	726.12	427574.84	129.131	424416.97	409022.72	160589.69	267338.56	214600.95	152849.03	424416.97	84455.68	197700.97	133590.27	254452.61	0
485810	32839	hcd	482.95	344263.22	120.0812	148630.55	93525.66	116406.71	49746.42	129983.12	42384.24	91210.93	29904.56	120234.95	49101.93	148630.55	0
485810	32840	hcd	688.4	1408109.5	688.3952	606640.94	596638.25	320700.16	312166.41	371585.94	296858.84	606640.94	238765.78	367816.47	158314.86	467556.91	0
485810	32841	hcd	849.1	736983.94	849.1029	331654.03	321182.16	57538.31	139430.42	60350.38	179190	331654.03	76937.43	73229.05	121194.59	101511.37	0
485810	32842	hcd	608.36	439032.28	248.1813	307117.47	260852.47	115450.28	137720.86	158751.48	110384.71	307117.47	88996.05	150785.38	115625.98	183953.7	0
485810	32843	hcd	902.51	400679.69	785.4042	211024.44	70102.78	23038.55	165928.56	35551.39	211024.44	152822.05	60253.89	33585.23	44370.79	41768.7	0
485810	32844	hcd	860.98	321714.66	860.9736	188863.41	188863.41	83526.71	150284.06	89756.02	131831.05	187383.55	60222.86	101966.08	69832.95	130964.45	0
485810	32846	hcd	808.8	4354711.5	473.3294	835893.5	528845.75	307977.59	136061.53	320428.06	340561.72	835893.5	100011.87	310625.97	231039.14	405588.25	0
485810	32847	hcd	639.58	719960	639.3712	412356	219107.73	111742.48	412356	129317.88	397511.94	192176.58	225411.38	186355.17	98828.58	228422.3	0
485810	32848	hcd	652.38	5224783	279.1345	2668270.75	2668270.75	359747.97	964364.5	414978.56	1177182.75	611493.56	614906.94	455279.81	997129.44	606081.88	0
485810	32849	hcd	722.05	632574.44	506.3193	233433.41	233433.41	119303.48	209563.73	140424.56	122227.96	195506.44	81556.17	143650.88	103390.49	174499.02	0
485810	32850	hcd	677.67	904913.44	120.0812	376500.81	324695.34	279084.97	316897.5	316745.72	285422.94	359213.41	195369.41	300717	188967.7	376500.81	0
485810	32851	hcd	489.75	774102.62	489.369	217800.88	184414.11	99875.61	217800.88	135508.78	166181.38	169437.89	193881.55	105187.77	135986.98	161655.67	0
485810	32852	hcd	502.07	1183542.38	110.0718	417734.06	417734.06	79765.97	124241.86	67167.76	155657.59	229984.56	48411.81	71612.56	145222.75	94399.88	0
485810	32853	hcd	662.74	1463204.62	635.8599	967361.88	967361.88	516014.34	240502.59	591971	260954.81	589335.56	128852.04	506977.06	220993.06	626634.19	0
485810	32854	hcd	528.64	525303.94	128.1354	517197.69	80303.5	30517.64	340762.94	44955.21	517197.69	27202.53	190606.78	59226.78	56449.97	82193.48	0
485810	32855	hcd	961.48	545559.69	961.9824	253394.52	97164.34	25536.14	199645.06	18647.51	253394.52	97698.61	36076.22	18893.21	124508.79	42567.75	0
485810	32856	hcd	611.71	1466833.25	137.6023	247481.89	243532.7	171831.52	203217.67	181905.7	187739.84	232088.03	137411.91	199586.42	120696.33	247481.89	0
485810	32857	hcd	963.87	404787.56	627.3863	113213.69	61231.5	74571.38	22300.19	87004.65	33922.82	113213.69	24458.02	91588.67	18409.61	85311.45	0
485810	32859	hcd	617.69	3554846.5	376.2766	1185530	1185530	258880.42	419627.56	366330	334394.44	1026864.56	175074.14	254721.03	306030.22	350593.44	0
485810	32860	hcd	931.2	500895.06	376.2766	120532.23	75187.47	81594.15	48677.81	99618.13	27729.77	120532.23	21896.12	90121.2	32646.78	108979.66	0
485810	32861	hcd	459.29	4441786	137.6022	319908.69	255498.19	83187.98	319908.69	104163.34	192114.78	61612.66	309888.09	117220.36	108100.03	186785.2	0
485810	32862	hcd	554.35	1152074	507.3175	650420.31	505523.72	201847.92	365748.53	209904.48	385379.38	650420.31	145142.69	220022.22	284762.59	322340.72	0
485810	32863	hcd	541.79	1135437.5	365.2395	197310.83	197310.83	58764.6	138092.38	65030.46	144139.47	135612.48	83863.45	75104.97	106438.06	128537.55	0
485810	32864	hcd	788.19	988954.94	787.4385	286798.97	274851.09	84657.11	152819.27	94283.55	149272.97	286798.97	69563.02	109738.16	91295.37	127503.63	0
485810	32865	hcd	467.55	1842969	137.6022	107021.5	62729.18	26439.93	107021.5	35618.44	56895.93	32870.52	64923.18	38884.57	43586.15	66193.46	0
485810	32866	hcd	519.96	1208907.88	120.0813	204149.09	148808.86	184175.02	126049.32	199754.17	110711.05	195407.42	51927.81	172824.91	98678.57	204149.09	0
485810	32867	hcd	498.31	463965.94	447.3208	247070.92	247070.92	161695.72	69267.75	196982.88	63126.22	194932.28	39139.87	168086	67868.76	205999.52	0
485810	32868	hcd	485.03	509880.72	564.6379	139418.56	139418.56	67369.5	54807.48	89910.48	42711.62	124750.52	27803.56	68683.14	67387.94	88352.46	0
485810	32869	hcd	641.66	765456.94	120.0814	426480.03	285747.22	122591.55	419300.06	126598.15	426480.03	207242.97	257502.3	172894.38	181435.88	242805.48	0
485810	32870	hcd	672.93	472087.03	126.1283	457339.81	457339.81	142918.47	225598.88	191749.72	176705.75	235075.33	102598.22	157913.52	143868.98	242196.48	0
485810	32872	hcd	684.39	2604786	685.4424	1947190.62	240238.7	322621.12	1947190.62	75878.76	469537.44	155258.97	753373.5	89303.76	168791.05	160491.3	0
485810	32873	hcd	638.76	825366.81	639.3832	440930.44	200270.52	77141.39	268482.34	67804.52	440930.44	202233.62	109133.01	84898.22	114064.88	140357.12	0
