Dataset	ScanNumber	ScanTime	ScanType	TotalIonIntensity	BasePeakIntensity	BasePeakMZ	BasePeakSignalToNoiseRatio	IonCount	IonCountRaw	ScanTypeName
298242	6388	26.2261	2	2764.6	454.22	647.6411	42.88	36	152	CID-MSn
298242	6389	26.2300	2	5796.1	1268.4	503.2546	106.2	41	120	CID-MSn
298242	6390	26.2332	2	5015.2	276.86	466.7551	23.86	54	203	CID-MSn
298242	6391	26.2370	2	47.345	12.44	1579.1243	2.937	3	7	CID-MSn
298242	6392	26.2407	2	1348.5	51.622	814.3799	4.666	15	95	CID-MSn
298242	6393	26.2445	2	30.1	25.506	1228.1294	5.552	1	2	CID-MSn
298242	6394	26.2481	2	109.46	28.249	613.8447	4.885	3	9	CID-MSn
298242	6395	26.2518	2	101.67	24.831	1234.2079	4.256	3	9	CID-MSn
298242	6396	26.2555	2	125.3	34.976	1342.9503	4.751	3	7	CID-MSn
298242	6397	26.2589	1	2.3518E+06	138492	510.7558	287.6	39526	39526	HMS
298242	6398	26.2664	2	2300.2	72.342	1134.0686	7.878	35	180	CID-MSn
298242	6399	26.2701	2	2378.2	114.86	1027.7424	11.28	29	180	CID-MSn
298242	6400	26.2739	2	4457.4	550.7	532.5778	59.34	55	201	CID-MSn
298242	6401	26.2773	2	0	0	0	0	0	0	CID-MSn
298242	6402	26.2810	2	3088.2	128.75	617.1292	12.61	48	148	CID-MSn
298242	6403	26.2849	2	6363.4	502.85	433.222	40.37	63	196	CID-MSn
298242	6404	26.2887	2	127.23	17.639	1450.0344	3.305	5	14	CID-MSn
298242	6405	26.2924	2	71.414	19.712	1075.5995	5.117	4	10	CID-MSn
298242	6406	26.2961	2	986.16	57.49	982.8958	8.096	26	79	CID-MSn
298242	6407	26.3000	2	5567.8	346.31	561.2732	27.43	67	217	CID-MSn
298242	6408	26.3031	1	2.5358E+06	151357	510.7559	310.5	42157	42157	HMS
298242	6409	26.3106	2	69.154	15.022	1251.1233	3.182	4	8	CID-MSn
298242	6410	26.3143	2	1004.1	86.045	782.7399	10.9	18	78	CID-MSn
298242	6411	26.3181	2	1972.1	146.41	746.9323	14.08	25	124	CID-MSn
298242	6412	26.3220	2	4863.7	814.2	632.7145	89.91	52	183	CID-MSn
298242	6413	26.3255	2	90.252	44.037	1326.0743	8.074	2	7	CID-MSn
298242	6414	26.3292	2	50.909	17.19	1130.5938	4.27	3	7	CID-MSn
298242	6415	26.3329	2	123.25	24.199	1024.6345	4.581	4	14	CID-MSn
298242	6416	26.3367	2	94.989	18.183	1867.8696	2.311	2	9	CID-MSn
298242	6417	26.3404	2	4236.5	105.89	715.7741	9.133	53	233	CID-MSn
298242	6418	26.3442	2	35.138	18.526	1360.2286	6.159	2	3	CID-MSn
298242	6419	26.3476	1	2.5353E+06	153451	510.7558	312.2	41557	41557	HMS
298242	6420	26.3550	2	18.36	12.369	1868.9517	2.065	1	2	CID-MSn
298242	6421	26.3586	2	7.8756	7.8756	763.9402	1	0	1	CID-MSn
298242	6422	26.3622	2	3262.6	209	1076.8762	23.23	49	201	CID-MSn
298242	6423	26.3658	2	267.43	36.026	1195.4314	4.839	7	22	CID-MSn
298242	6424	26.3695	2	123.22	21.461	1768.6401	1.996	0	8	CID-MSn
298242	6425	26.3733	2	4529.9	653.06	515.3137	61.21	46	175	CID-MSn
298242	6426	26.3767	2	1297.4	103.57	981.6924	9.928	21	87	CID-MSn
298242	6427	26.3805	2	3637.7	351.2	281.2212	28.15	33	122	CID-MSn
298242	6428	26.3837	2	4473.2	213.67	395.3463	22.5	57	199	CID-MSn
298242	6429	26.3872	2	6773	526.81	404.8633	51.67	70	204	CID-MSn
298242	6430	26.3906	1	2.5210E+06	143478	510.7557	277.5	39422	39422	HMS
298242	6431	26.3981	2	6625.1	883.22	693.7928	78.33	61	209	CID-MSn
298242	6432	26.4017	2	144.33	28.411	1012.1666	4.463	4	11	CID-MSn
298242	6433	26.4054	2	1686.8	45.742	945.0735	4.72	33	118	CID-MSn
298242	6434	26.4092	2	17.794	17.794	1472.6938	1	0	1	CID-MSn
